divsRank,school,year,points,divsSpeed,isRelay,divsTimePctOfMean,divsSpeedDiffFromMean,clipped_divsRank
1,3,2019,0,1.4880952380952381,False,0.9312638580931265,0.0959137503788201,1
2,57,2019,0,1.4877631481068214,False,0.9314717294900222,0.09558166039040339,2
3,26,2019,0,1.4449822989668377,False,0.95904933481153,0.05280081125041969,3
4,18,2019,0,1.440299582313121,False,0.9621674057649668,0.04811809459670302,4
5,57,2019,0,1.4364720247073188,False,0.9647311529933481,0.0442905369909008,5
6,35,2019,0,1.3100150651732494,False,1.057857538802661,-0.08216642254316864,6
7,30,2019,0,1.305909239307868,False,1.0611834811529934,-0.08627224840855008,7
8,48,2019,0,1.2239153050608897,False,1.1322754988913526,-0.16826618265552828,8
1,57,2019,0,1.491869312248247,False,0.8820462209063245,0.162716400156955,1
2,49,2019,0,1.4485405953501849,False,0.9084299695698659,0.11938768325889293,2
3,3,2019,0,1.445086705202312,False,0.9106012007566412,0.11593379311102003,3
4,17,2019,0,1.4150275930380642,False,0.9299448967842749,0.08587468094677231,4
5,3,2019,0,1.2770576591533107,False,1.0304136853359651,-0.05209525293798123,5
6,35,2019,0,1.2663838409421895,False,1.039098610083066,-0.06276907114910246,6
7,46,2019,0,1.1555350127108852,False,1.1387778600213831,-0.17361789938040673,7
8,39,2019,0,1.1337225780851425,False,1.1606875565424788,-0.1954303340061494,8
1,3,2019,0,1.5923566878980893,False,0.6927935133346204,0.47333615551830843,1
2,33,2019,0,1.4128284826222097,False,0.780826829201026,0.2938079502424289,2
3,48,2019,0,1.320306311064167,False,0.8355442786618494,0.20128577868438624,3
4,30,2019,0,1.2242899118511263,False,0.901072837088723,0.10526937947134551,4
5,35,2019,0,1.2071463061323031,False,0.9138696599464962,0.08812577375252229,5
6,52,2019,0,1.2010569300984866,False,0.9185029923605175,0.08203639771870574,6
7,33,2019,0,1.1574074074074074,False,0.9531426680272486,0.03838687502762661,7
8,18,2019,0,1.155535012710885,False,0.9546871121652557,0.03651448033110416,8
9,26,2019,0,1.1291779584462511,False,0.9769712347279297,0.010157426066470299,9
10,33,2019,0,1.0663254425250586,False,1.0345569375879093,-0.052695089854722266,10
10,16,2019,0,1.0663254425250586,False,1.0345569375879093,-0.052695089854722266,10
12,49,2019,0,1.0658708164570454,False,1.0349982073416255,-0.05314971592273543,12
13,67,2019,0,1.0462439840970914,False,1.0544140765051435,-0.07277654828268942,13
14,16,2019,0,1.0460251046025104,False,1.0546347113820018,-0.07299542777727042,14
15,67,2019,0,1.0451505016722407,False,1.0555172508894346,-0.07387003070754017,15
16,17,2019,0,1.0442773600668338,False,1.0563997903968672,-0.07474317231294703,16
17,3,2019,0,1.0421008753647354,False,1.0586061391654487,-0.07691965701504544,17
18,48,2019,0,1.031140441328109,False,1.069858517885215,-0.08788009105167194,18
19,3,2019,0,1.0243802499487809,False,1.076918833944676,-0.09464028243099998,19
20,49,2019,0,1.023331968890708,False,1.0780220083289667,-0.09568856348907273,20
21,34,2019,0,1.0197838058331634,False,1.0817728012355554,-0.09923672654661742,21
22,52,2019,0,0.9811616954474097,False,1.1243553324691802,-0.1378588369323711,22
23,52,2019,0,0.9771350400625366,False,1.1289886648832015,-0.14188549231724423,23
23,10,2019,0,0.9771350400625366,False,1.1289886648832015,-0.14188549231724423,23
1,5,2019,0,1.4749262536873158,False,0.7680906301628511,0.3321417252146288,1
2,18,2019,0,1.3616557734204793,False,0.8319848949728582,0.2188712449477923,2
3,53,2019,0,1.321003963011889,False,0.8575879159782867,0.17821943453920208,3
4,16,2019,0,1.2312238364934744,False,0.9201227283455276,0.08843930802078748,4
5,3,2019,0,1.2291052114060963,False,0.9217087561954214,0.08632068293340933,5
6,3,2019,0,1.1984659635666348,False,0.9452725985367005,0.05568143509394785,6
7,46,2019,0,1.1967448539971277,False,0.9466320509794667,0.053960325524440744,7
8,55,2019,0,1.183712121212121,False,0.9570545197073402,0.04092759273943414,8
9,36,2019,0,1.1446886446886446,False,0.9896813783337267,0.001904116215957652,9
10,48,2019,0,1.1148272017837235,False,1.0161907009676658,-0.027957326688963446,10
11,5,2019,0,1.1145786892554614,False,1.0164172763747936,-0.028205839217225526,11
12,5,2019,0,1.108401684770561,False,1.0220816615529857,-0.034382843702126076,12
13,70,2019,0,1.0981770261366133,False,1.0315978286523484,-0.04460750233607369,13
14,33,2019,0,1.0969723562966214,False,1.0327307056879869,-0.04581217217606559,14
15,3,2019,0,1.090037061260083,False,1.0393013924946897,-0.05274746721260404,15
16,42,2019,0,1.088139281828074,False,1.0411139957517113,-0.05464524664461301,16
17,46,2019,0,1.0771219302024988,False,1.0517630398867124,-0.06566259827018817,17
18,38,2019,0,1.0750376263169212,False,1.0538022185508615,-0.06774690215576573,18
19,5,2019,0,1.0738831615120275,False,1.0549350955865,-0.06890136696065952,19
20,16,2019,0,1.0438413361169103,False,1.0852962001416095,-0.09894319235577664,20
21,3,2019,0,1.0375596596804317,False,1.0918668869483126,-0.10522486879225523,21
22,48,2019,0,1.029018316526034,False,1.10092990323342,-0.11376621194665293,22
23,46,2019,0,1.0210332856851134,False,1.1095397687042718,-0.12175124278757354,23
24,48,2019,0,1.01667344448963,False,1.1142978522539533,-0.12611108398305704,24
1,3,2019,0,1.5738117721120555,False,0.7166232765345538,0.4217408390158135,1
2,3,2019,0,1.4009526478005043,False,0.805045160198874,0.24888171470426235,2
3,39,2019,0,1.3950892857142856,False,0.8084286506452129,0.2430183526180436,3
4,49,2019,0,1.3473457289140394,False,0.8370755364242144,0.1952747958177974,4
