id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,points,divsSpeed,numRelays,numEvents,gender,distance,stroke,isRelay,divsTimePctOfMean,normed_divsTimePctOfMean,normed_divsSpeed,normed_numRelays,normed_numEvents,normed_distance,clipped_divsRank,designation
313,5.0,6.0,308.0,17.0,52,11,97.96000000000001,95.47999999999999,95.3,True,2017,11,1.0473397570171765,2.0,2.0,Girls,100,Breaststroke,False,0.8700230232317977,-0.8401482701284033,0.8706976658264916,1.0,1.0,0.5,5.0,
314,6.0,7.0,309.0,17.0,5,11,96.44,96.7,95.39,True,2017,10,1.0341261633919339,2.0,2.0,Girls,100,Breaststroke,False,0.8811397815931593,-0.768291503345855,0.7718887423575319,1.0,1.0,0.5,6.0,
315,7.0,5.0,310.0,17.0,42,11,100.84,98.36,94.9,True,2017,12,1.01667344448963,2.0,2.0,Girls,100,Breaststroke,False,0.8962658626422249,-0.6705191813302583,0.6413803874578748,1.0,1.0,0.5,7.0,
316,8.0,,311.0,17.0,39,11,145.94,102.57,,True,2017,0,0.9749439407234085,2.0,2.0,Girls,100,Breaststroke,False,0.9346277910859394,-0.4225544369413041,0.3293345155341789,1.0,1.0,0.5,8.0,
317,9.0,8.0,312.0,17.0,33,11,77.36,103.27000000000001,107.63,False,2017,9,0.9683354313934346,2.0,2.0,Girls,100,Breaststroke,False,0.9410062589981961,-0.3813251445250876,0.27991724789686667,1.0,1.0,0.5,9.0,
318,10.0,,8.0,17.0,30,11,106.66,107.42,,False,2017,0,0.930925339787749,0.0,2.0,Girls,100,Breaststroke,False,0.9788214616208601,-0.1368943394860945,0.00017117856328150894,0.0,1.0,0.5,10.0,
319,11.0,,313.0,17.0,46,11,104.65,107.72,,False,2017,0,0.9283327144448571,1.0,2.0,Girls,100,Breaststroke,False,0.9815550907261129,-0.11922464273628813,-0.019216016650601245,0.5,1.0,0.5,11.0,
320,12.0,,151.0,17.0,3,11,119.55,112.91,,False,2017,0,0.885661146045523,0.0,2.0,Girls,100,Breaststroke,False,1.0288468742469867,0.18646111103536836,-0.3383064818073005,0.0,1.0,0.5,12.0,
321,13.0,,314.0,17.0,34,11,116.35,113.83,,False,2017,0,0.8785030308354564,0.0,2.0,Girls,100,Breaststroke,False,1.0372300035030952,0.2406481810681081,-0.3918336053161013,0.0,1.0,0.5,13.0,
322,14.0,,315.0,17.0,27,11,120.0,123.47,,False,2017,0,0.8099133392726978,0.0,2.0,Girls,100,Breaststroke,False,1.125070618751886,0.8084344366285647,-0.9047352259196867,0.0,1.0,0.5,14.0,
323,14.0,,316.0,17.0,33,11,121.97,123.47,,False,2017,0,0.8099133392726978,1.0,2.0,Girls,100,Breaststroke,False,1.125070618751886,0.8084344366285647,-0.9047352259196867,0.5,1.0,0.5,14.0,
2106,1.0,1.0,1082.0,17.0,3,11,90.65,95.99000000000001,94.95,True,2016,20,1.0417751849150951,2.0,2.0,Girls,100,Breaststroke,False,0.8746701927107277,-0.8101097856537309,0.8290867767250061,1.0,1.0,0.5,1.0,
2107,2.0,3.0,296.0,15.0,42,11,106.25,99.63,100.12,True,2016,16,1.003713740841112,2.0,2.0,Girls,100,Breaststroke,False,0.9078382258544618,-0.5957174650894096,0.5444700084720613,1.0,1.0,0.5,2.0,
2108,3.0,2.0,1083.0,17.0,42,11,98.47999999999999,99.85,98.53,True,2016,18,1.0015022533800702,2.0,2.0,Girls,100,Breaststroke,False,0.9098428871983139,-0.582759687472885,0.5279328951410431,1.0,1.0,0.5,3.0,
2109,4.0,4.0,1084.0,17.0,38,11,109.06,103.66,101.84,True,2016,14,0.9646922631680495,0.0,2.0,Girls,100,Breaststroke,False,0.9445599768350247,-0.3583545387503395,0.2526742782266825,0.0,1.0,0.5,4.0,
2110,5.0,5.0,1085.0,17.0,3,11,107.63,104.14,102.31,True,2016,12,0.9602458229306703,2.0,2.0,Girls,100,Breaststroke,False,0.9489337834034293,-0.3300830239506483,0.21942458207398788,1.0,1.0,0.5,5.0,
2111,6.0,6.0,1086.0,17.0,5,11,106.97999999999999,111.62,109.42,True,2016,11,0.8958967926894821,2.0,2.0,Girls,100,Breaststroke,False,1.0170922690943995,0.11048141501119901,-0.26176612082887746,1.0,1.0,0.5,6.0,
2112,7.0,8.0,1087.0,17.0,52,11,117.28,113.18,118.13,True,2016,9,0.8835483300936561,1.0,2.0,Girls,100,Breaststroke,False,1.0313071404417142,0.20236383811019415,-0.3541057469892722,0.5,1.0,0.5,7.0,
2113,8.0,7.0,1088.0,17.0,17,11,113.74000000000001,114.37,113.9,True,2016,10,0.8743551630672379,2.0,2.0,Girls,100,Breaststroke,False,1.0421505358925505,0.2724536352177611,-0.4228506291850899,1.0,1.0,0.5,8.0,
2114,9.0,,1089.0,17.0,16,11,120.3,116.65,,False,2016,0,0.8572653236176596,2.0,2.0,Girls,100,Breaststroke,False,1.062926117092472,0.40674333051629274,-0.5506454355157697,1.0,1.0,0.5,9.0,
2115,10.0,,1090.0,17.0,5,11,116.47999999999999,118.53999999999999,,False,2016,0,0.8435970980259828,2.0,2.0,Girls,100,Breaststroke,False,1.0801479804555645,0.5180624200400734,-0.6528540166745282,1.0,1.0,0.5,10.0,
2116,11.0,,1091.0,17.0,46,11,112.22,121.21,,False,2016,0,0.8250144377526607,0.0,2.0,Girls,100,Breaststroke,False,1.1044772794923148,0.6753227211133545,-0.791811873929098,0.0,1.0,0.5,11.0,
2117,12.0,,1092.0,18.0,46,11,127.27,122.81,,False,2016,0,0.814265939255761,0.0,2.0,Girls,100,Breaststroke,False,1.11905663472033,0.7695611037789909,-0.8721872506439915,0.0,1.0,0.5,12.0,
2118,13.0,,1093.0,18.0,38,11,130.37,130.27,,False,2016,0,0.7676364473785214,0.0,2.0,Girls,100,Breaststroke,False,1.18703287847095,1.2089475629575184,-1.2208743697553925,0.0,1.0,0.5,13.0,
2119,14.0,,1094.0,17.0,39,11,181.0,161.92000000000002,,False,2016,0,0.6175889328063241,0.0,2.0,Girls,100,Breaststroke,False,1.4754307490751226,3.0731005700621274,-2.342903229167934,0.0,1.0,0.5,14.0,
2120,15.0,,1095.0,17.0,39,11,164.0,162.09,,False,2016,0,0.6169412055031155,2.0,2.0,Girls,100,Breaststroke,False,1.4769798055680992,3.083113398220351,-2.3477468197419045,1.0,1.0,0.5,15.0,
2121,,,1096.0,17.0,39,11,135.0,,,False,2016,0,,2.0,2.0,Girls,100,Breaststroke,False,,,,1.0,1.0,0.5,,
2926,1.0,1.0,438.0,17.0,3,11,79.89,83.2,83.67,True,2018,20,1.2019230769230769,2.0,2.0,Girls,100,Breaststroke,False,0.7581264718567824,-1.5634278570871576,2.0266444778262676,1.0,1.0,0.5,1.0,
2927,2.0,3.0,291.0,17.0,49,11,97.00999999999999,92.47,92.67,True,2018,16,1.0814318157240186,2.0,2.0,Girls,100,Breaststroke,False,0.8425956112090945,-1.0174342275181298,1.1256320701378528,1.0,1.0,0.5,2.0,
2928,3.0,4.0,293.0,17.0,42,11,94.63,95.12,95.57,True,2018,14,1.0513036164844407,2.0,2.0,Girls,100,Breaststroke,False,0.8667426683054945,-0.8613519062281701,0.900338708063056,1.0,1.0,0.5,3.0,
2929,4.0,2.0,292.0,17.0,16,11,94.85,96.27000000000001,90.43,True,2018,18,1.0387451958034692,2.0,2.0,Girls,100,Breaststroke,False,0.8772215798756303,-0.7936180686872444,0.8064290523592074,1.0,1.0,0.5,4.0,
2930,5.0,6.0,294.0,17.0,3,11,105.56,100.57,101.92,True,2018,11,0.9943323058566174,1.0,2.0,Girls,100,Breaststroke,False,0.9164035970509207,-0.5403524152733485,0.4743172916788704,0.5,1.0,0.5,5.0,
2931,6.0,7.0,296.0,17.0,42,11,113.42,103.42,105.85,True,2018,10,0.9669309611293754,2.0,2.0,Girls,100,Breaststroke,False,0.9423730735508224,-0.37249029615018475,0.2694148668813988,1.0,1.0,0.5,6.0,
2932,7.0,5.0,295.0,17.0,48,11,102.82,105.03,99.37,True,2018,12,0.9521089212605922,1.0,2.0,Girls,100,Breaststroke,False,0.9570435497490126,-0.2776629235928884,0.15857826598498148,0.5,1.0,0.5,7.0,
2933,8.0,8.0,1399.0,17.0,39,11,110.14,107.87,108.39,True,2018,9,0.9270418095856122,2.0,2.0,Girls,100,Breaststroke,False,0.9829219052787393,-0.11038979436138459,-0.028869175591342697,1.0,1.0,0.5,8.0,
2934,9.0,,678.0,17.0,38,11,113.18,113.13,,False,2018,0,0.8839388314328649,0.0,2.0,Girls,100,Breaststroke,False,1.0308515355908388,0.19941888865189297,-0.35118564682312975,0.0,1.0,0.5,9.0,
2935,10.0,,129.0,17.0,49,11,115.71000000000001,113.95,,False,2018,0,0.8775778850372971,1.0,2.0,Girls,100,Breaststroke,False,1.0383234551451965,0.2477160597680318,-0.398751682484248,0.5,1.0,0.5,10.0,
2936,11.0,,1072.0,17.0,55,11,108.25,115.22,,False,2018,0,0.8679048776254122,0.0,2.0,Girls,100,Breaststroke,False,1.0498958183574334,0.3225177760088798,-0.471084726482947,0.0,1.0,0.5,11.0,
2937,12.0,,1400.0,17.0,33,11,116.07,117.99000000000001,,False,2018,0,0.8475294516484447,2.0,2.0,Girls,100,Breaststroke,False,1.0751363270959347,0.48566797599876327,-0.6234485695906665,1.0,1.0,0.5,12.0,
2938,13.0,,531.0,17.0,5,11,140.01,121.5,,False,2018,0,0.823045267489712,1.0,2.0,Girls,100,Breaststroke,False,1.1071197876273924,0.6924034279715002,-0.8065369819752053,0.5,1.0,0.5,13.0,
2939,14.0,,1401.0,17.0,33,11,135.0,128.69,,False,2018,0,0.777061154712876,2.0,2.0,Girls,100,Breaststroke,False,1.172635765183285,1.1158871600752018,-1.1503980699592062,1.0,1.0,0.5,14.0,
2940,15.0,,124.0,17.0,33,11,131.66,133.49,,False,2018,0,0.7491197842535021,2.0,2.0,Girls,100,Breaststroke,False,1.2163738308673304,1.3986023080721108,-1.3593387119707707,1.0,1.0,0.5,15.0,
324,1.0,1.0,317.0,15.0,3,12,77.94,76.42,75.82,True,2017,20,1.3085579691180318,2.0,2.0,Boys,100,Breaststroke,False,0.7729999946762354,-1.1285984011276302,1.2236931528344797,1.0,1.0,0.5,1.0,
325,2.0,2.0,318.0,15.0,3,12,102.94,96.86,93.56,True,2017,18,1.0324179227751393,2.0,2.0,Boys,100,Breaststroke,False,0.9797537226425039,-0.10066042166768374,-0.09168044117691873,1.0,1.0,0.5,2.0,
326,3.0,3.0,319.0,15.0,33,12,100.25,98.3,97.44,True,2017,16,1.017293997965412,1.0,2.0,Boys,100,Breaststroke,False,0.9943195430080336,-0.02824209043371499,-0.16372218809480873,0.5,1.0,0.5,3.0,
327,4.0,4.0,182.0,15.0,46,12,104.38,103.58,101.94,True,2017,14,0.9654373431164318,0.0,2.0,Boys,100,Breaststroke,False,1.0477275510149757,0.23729179075750378,-0.4107376983964621,0.0,1.0,0.5,4.0,
328,5.0,5.0,320.0,15.0,46,12,115.0,105.24000000000001,102.58,True,2017,12,0.9502090459901178,0.0,2.0,Boys,100,Breaststroke,False,1.0645187050474616,0.32077403370777474,-0.4832766154676937,0.0,1.0,0.5,5.0,
329,6.0,7.0,321.0,15.0,26,12,113.75,111.08,112.78999999999999,True,2017,10,0.9002520705797623,1.0,2.0,Boys,100,Breaststroke,False,1.1235911987521097,0.6144705992677589,-0.7212431370270528,0.5,1.0,0.5,6.0,
330,7.0,6.0,322.0,15.0,46,12,114.38,111.94,104.89,True,2017,11,0.8933357155619082,0.0,2.0,Boys,100,Breaststroke,False,1.132290230359301,0.6577204359769346,-0.7541887053275549,0.0,1.0,0.5,7.0,
331,8.0,8.0,323.0,15.0,39,12,140.93,119.03,125.65,True,2017,9,0.8401243384020834,1.0,2.0,Boys,100,Breaststroke,False,1.2040066653534716,1.0142801362886291,-1.0076573396092419,0.5,1.0,0.5,8.0,
332,9.0,,324.0,15.0,5,12,111.87,123.6,,False,2017,0,0.8090614886731392,1.0,2.0,Boys,100,Breaststroke,False,1.250232914707965,1.2441077569408767,-1.1556230288648344,0.5,1.0,0.5,9.0,
333,10.0,,325.0,15.0,33,12,134.5,130.0,,False,2017,0,0.7692307692307693,2.0,2.0,Boys,100,Breaststroke,False,1.3149698941103192,1.5659670068696274,-1.3453538458138277,1.0,1.0,0.5,10.0,
334,,,326.0,15.0,49,12,100.06,,,False,2017,0,,2.0,2.0,Boys,100,Breaststroke,False,,,,1.0,1.0,0.5,,
335,,,327.0,15.0,17,12,93.18,,,False,2017,0,,2.0,2.0,Boys,100,Breaststroke,False,,,,1.0,1.0,0.5,,
336,,,328.0,15.0,5,12,131.53,,,False,2017,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
337,,,329.0,15.0,3,12,142.54,,,False,2017,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
338,,,330.0,15.0,27,12,140.0,,,False,2017,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
1403,1.0,1.0,520.0,15.0,49,12,78.72,68.91,68.0,True,2016,20,1.4511681903932667,2.0,2.0,Boys,100,Breaststroke,False,0.6970351954087853,-1.5062801147158986,1.9030068626201115,1.0,1.0,0.5,1.0,
1404,2.0,3.0,349.0,15.0,3,12,72.94,72.49,72.43,True,2016,16,1.3795006207752794,2.0,2.0,Boys,100,Breaststroke,False,0.7332474432619771,-1.3262400967870043,1.5616234599918075,1.0,1.0,0.5,2.0,
1405,3.0,2.0,795.0,14.0,45,12,82.88,72.58,71.76,True,2016,18,1.3777900248002204,0.0,2.0,Boys,100,Breaststroke,False,0.7341578070348228,-1.3217139510848808,1.5534751569643621,0.0,1.0,0.5,3.0,
1406,4.0,5.0,796.0,15.0,52,12,77.63,75.69,75.67,True,2016,12,1.321178491214163,2.0,2.0,Boys,100,Breaststroke,False,0.7656159329631542,-1.1653104718226288,1.2838101178590848,1.0,1.0,0.5,4.0,
1407,5.0,4.0,332.0,15.0,3,12,72.34,76.36,74.38,True,2016,14,1.3095861707700367,1.0,2.0,Boys,100,Breaststroke,False,0.7723930854943383,-1.1316158315957123,1.2285909187336232,0.5,1.0,0.5,5.0,
1408,6.0,,209.0,15.0,48,12,77.77,79.78,,True,2016,0,1.25344697919278,2.0,2.0,Boys,100,Breaststroke,False,0.8069869088624713,-0.9596222949150364,0.9611758474035638,1.0,1.0,0.5,6.0,
1409,7.0,6.0,335.0,15.0,33,12,90.94,91.52,90.9,True,2016,11,1.0926573426573427,2.0,2.0,Boys,100,Breaststroke,False,0.9257388054536646,-0.36921173332698526,0.19526577789202376,1.0,1.0,0.5,7.0,
1410,8.0,8.0,336.0,15.0,38,12,92.68,91.73,95.88,True,2016,9,1.0901558922925978,1.0,2.0,Boys,100,Breaststroke,False,0.9278629875903045,-0.35865072668869735,0.1833502958745046,0.5,1.0,0.5,8.0,
1411,9.0,7.0,337.0,15.0,42,12,97.34,96.03999999999999,95.22,False,2016,10,1.0412328196584757,1.0,2.0,Boys,100,Breaststroke,False,0.9714592971565772,-0.14189863806480543,-0.049691302883386794,0.5,1.0,0.5,9.0,
1412,10.0,,797.0,14.0,5,12,97.96000000000001,96.49000000000001,,False,2016,0,1.0363768266141569,2.0,2.0,Boys,100,Breaststroke,False,0.9760111160208055,-0.1192679095541889,-0.07282248254310375,1.0,1.0,0.5,10.0,
1413,11.0,,798.0,15.0,5,12,97.05,97.0,,False,2016,0,1.0309278350515463,2.0,2.0,Boys,100,Breaststroke,False,0.9811698440669304,-0.09361975057549238,-0.0987783687333624,1.0,1.0,0.5,11.0,
1414,12.0,,410.0,15.0,5,12,118.28999999999999,107.2,,False,2016,0,0.9328358208955224,2.0,2.0,Boys,100,Breaststroke,False,1.0843444049894324,0.4193434289984538,-0.5660327453188145,1.0,1.0,0.5,12.0,
1415,13.0,,799.0,15.0,49,12,111.31,109.63,,False,2016,0,0.9121590805436468,2.0,2.0,Boys,100,Breaststroke,False,1.1089242268562638,0.5415493629557764,-0.6645249366155267,1.0,1.0,0.5,13.0,
1416,14.0,,546.0,15.0,3,12,103.47,112.4,,False,2016,0,0.889679715302491,2.0,2.0,Boys,100,Breaststroke,False,1.1369432007538451,0.6808540695655634,-0.771603804168252,1.0,1.0,0.5,14.0,
1417,15.0,,345.0,14.0,30,12,110.0,115.2,,False,2016,0,0.8680555555555556,1.0,2.0,Boys,100,Breaststroke,False,1.165265629242375,0.8216674914093917,-0.8746089607925953,0.5,1.0,0.5,15.0,
1418,16.0,,749.0,14.0,39,12,120.0,121.55,,False,2016,0,0.8227067050596463,2.0,2.0,Boys,100,Breaststroke,False,1.2294968509931483,1.1410122159480736,-1.0906250050103166,1.0,1.0,0.5,16.0,
1419,17.0,,800.0,15.0,34,12,107.0,122.03,,False,2016,0,0.8194706219782021,0.0,2.0,Boys,100,Breaststroke,False,1.2343521244483249,1.1651516596927298,-1.106039858052215,0.0,1.0,0.5,17.0,
1420,18.0,,342.0,15.0,3,12,131.97,153.57999999999998,,False,2016,0,0.6511264487563485,0.0,2.0,Boys,100,Breaststroke,False,1.5534852025958676,2.7518171808258662,-1.9079354291377033,0.0,1.0,0.5,18.0,
1421,,,31.0,15.0,39,12,126.0,,,False,2016,0,,2.0,2.0,Boys,100,Breaststroke,False,,,,1.0,1.0,0.5,,
1422,,,801.0,15.0,34,12,118.0,,,False,2016,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
1423,,,360.0,15.0,46,12,108.03,,,False,2016,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
1424,,,802.0,15.0,52,12,,,,False,2016,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
2941,1.0,1.0,1402.0,15.0,3,12,71.61,72.22,71.41,True,2018,20,1.3846579894765993,2.0,2.0,Boys,100,Breaststroke,False,0.7305163519434403,-1.3398185338933732,1.58619022129333,1.0,1.0,0.5,1.0,
2942,2.0,,1403.0,15.0,33,12,70.75,72.77,,True,2018,0,1.374192661811186,2.0,2.0,Boys,100,Breaststroke,False,0.7360796861108302,-1.312158754602621,1.5363393726168282,1.0,1.0,0.5,2.0,
2943,3.0,2.0,1404.0,15.0,17,12,72.44,78.01,76.97,True,2018,18,1.281886937572106,2.0,2.0,Boys,100,Breaststroke,False,0.7890830879965077,-1.0486364937234562,1.0966475790932746,1.0,1.0,0.5,3.0,
2944,4.0,3.0,1405.0,15.0,46,12,81.41,83.51,81.66,True,2018,16,1.1974613818704347,2.0,2.0,Boys,100,Breaststroke,False,0.8447164296704058,-0.7720387008159364,0.6944924114511972,1.0,1.0,0.5,4.0,
2945,5.0,4.0,1406.0,15.0,52,12,93.42,87.75,87.37,True,2018,14,1.1396011396011396,1.0,2.0,Boys,100,Breaststroke,False,0.8876046785244655,-0.5588069477381393,0.4188792367882683,0.5,1.0,0.5,5.0,
2946,6.0,6.0,1407.0,15.0,26,12,96.19,92.11,94.89,True,2018,11,1.0856584518510477,2.0,2.0,Boys,100,Breaststroke,False,0.9317067457423192,-0.3395403337241784,0.16192705619666342,1.0,1.0,0.5,6.0,
2947,7.0,5.0,1408.0,15.0,3,12,104.74000000000001,97.14,91.92,True,2018,12,1.0294420424130122,2.0,2.0,Boys,100,Breaststroke,False,0.9825859654913569,-0.08657907948330103,-0.10585583695569141,1.0,1.0,0.5,7.0,
2948,8.0,,1409.0,15.0,46,12,98.2,97.63,,True,2018,0,1.0242753252074157,1.0,2.0,Boys,100,Breaststroke,False,0.9875423904768497,-0.06193673066063098,-0.13046712919661083,0.5,1.0,0.5,8.0,
2949,9.0,7.0,1226.0,15.0,33,12,114.25,110.9,107.09,False,2018,10,0.9017132551848511,2.0,2.0,Boys,100,Breaststroke,False,1.1217704712064185,0.605418307863513,-0.7142828874328191,1.0,1.0,0.5,9.0,
2950,10.0,8.0,1410.0,15.0,33,12,135.97,128.47,123.18,False,2018,9,0.7783918424534911,2.0,2.0,Boys,100,Breaststroke,False,1.299493709971944,1.4890225299335356,-1.301715720994329,1.0,1.0,0.5,10.0,
2951,,,1411.0,15.0,48,12,40.71,,,False,2018,0,,1.0,2.0,Boys,100,Breaststroke,False,,,,0.5,1.0,0.5,,
339,1.0,1.0,331.0,16.0,45,13,73.25,68.32,67.78,True,2017,20,1.4637002341920375,0.0,2.0,Boys,100,Breaststroke,False,0.6802794366911146,-1.7396450113017192,2.461592490470057,0.0,1.0,0.5,1.0,
340,2.0,2.0,332.0,16.0,3,13,72.34,77.02,75.23,True,2017,18,1.2983640612827838,2.0,2.0,Boys,100,Breaststroke,False,0.7669075265507853,-1.2682892661369067,1.5307690888958672,1.0,1.0,0.5,2.0,
341,3.0,4.0,333.0,16.0,5,13,96.15,85.5,85.7,True,2017,14,1.1695906432748537,2.0,2.0,Boys,100,Breaststroke,False,0.8513450210346941,-0.8088528616544236,0.8057897400133595,1.0,1.0,0.5,3.0,
342,4.0,3.0,334.0,16.0,3,13,91.61,85.74,83.98,True,2017,16,1.166316771635176,1.0,2.0,Boys,100,Breaststroke,False,0.853734761444616,-0.795849944546429,0.787358223894775,0.5,1.0,0.5,4.0,
343,5.0,5.0,335.0,16.0,33,13,92.44,87.58,87.92,True,2017,12,1.1418131993605847,2.0,2.0,Boys,100,Breaststroke,False,0.872056104587351,-0.696160913385135,0.6494059652086321,1.0,1.0,0.5,5.0,
344,6.0,6.0,336.0,16.0,38,13,91.28,88.16,89.01,True,2017,11,1.134301270417423,1.0,2.0,Boys,100,Breaststroke,False,0.8778313105779957,-0.6647371970408146,0.6071146799549495,0.5,1.0,0.5,6.0,
345,7.0,7.0,337.0,16.0,42,13,98.94,95.53,94.09,True,2017,10,1.0467915837956663,2.0,2.0,Boys,100,Breaststroke,False,0.9512162556660156,-0.26543928418280655,0.11444533398755029,1.0,1.0,0.5,7.0,
346,8.0,8.0,338.0,16.0,38,13,104.25999999999999,101.5,100.56,True,2017,9,0.9852216748768473,0.0,2.0,Boys,100,Breaststroke,False,1.010661048362824,0.058008278878563774,-0.23218608396527496,0.0,1.0,0.5,8.0,
347,9.0,,339.0,16.0,17,13,107.18,103.22,,False,2017,0,0.968804495252858,1.0,2.0,Boys,100,Breaststroke,False,1.027787521300598,0.1511958514858603,-0.32461289361595946,0.5,1.0,0.5,9.0,
348,10.0,,340.0,16.0,3,13,112.53999999999999,104.84,,False,2017,0,0.9538344143456695,0.0,2.0,Boys,100,Breaststroke,False,1.0439182690675712,0.23896554196482556,-0.40889270599263794,0.0,1.0,0.5,10.0,
349,11.0,,341.0,16.0,5,13,97.75,107.75,,False,2017,0,0.9280742459396751,1.0,2.0,Boys,100,Breaststroke,False,1.0728938715378749,0.3966259118992626,-0.5539194545793026,0.5,1.0,0.5,11.0,
350,12.0,,342.0,16.0,3,13,116.4,111.25,,False,2017,0,0.898876404494382,0.0,2.0,Boys,100,Breaststroke,False,1.1077442525159031,0.5862517863908528,-0.7182999020912244,0.0,1.0,0.5,12.0,
351,13.0,,343.0,16.0,5,13,122.94,121.45,,False,2017,0,0.8233841086867023,1.0,2.0,Boys,100,Breaststroke,False,1.209308219937586,1.1388757634806326,-1.1433127370920544,0.5,1.0,0.5,13.0,
352,,,344.0,16.0,46,13,97.72,,,False,2017,0,,1.0,2.0,Boys,100,Breaststroke,False,,,,0.5,1.0,0.5,,
353,,,345.0,16.0,30,13,103.36,,,False,2017,0,,0.0,3.0,Boys,100,Breaststroke,False,,,,0.0,1.5,0.5,,
354,,,346.0,16.0,52,13,119.53,,,False,2017,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
355,,,347.0,16.0,44,13,,,,False,2017,0,,0.0,2.0,Boys,100,Breaststroke,False,,,,0.0,1.0,0.5,,
1425,1.0,1.0,351.0,16.0,46,13,75.0,74.56,73.64,True,2016,20,1.3412017167381973,2.0,2.0,Boys,100,Breaststroke,False,0.7424126873490854,-1.4015691664938532,1.7719401010515468,1.0,1.0,0.5,1.0,
1426,2.0,3.0,803.0,16.0,16,13,76.14,75.89,75.7,True,2016,16,1.3176966662274345,2.0,2.0,Boys,100,Breaststroke,False,0.7556558321207362,-1.3295113341870488,1.639609403626913,1.0,1.0,0.5,2.0,
1427,3.0,2.0,540.0,16.0,3,13,84.76,76.94,74.62,True,2016,18,1.2997140629061608,2.0,2.0,Boys,100,Breaststroke,False,0.7661109464141447,-1.2726235718395715,1.5383694408399764,1.0,1.0,0.5,3.0,
1428,4.0,5.0,251.0,16.0,3,13,91.4,88.24,88.99,True,2016,12,1.1332728921124207,1.0,2.0,Boys,100,Breaststroke,False,0.8786278907146363,-0.6604028913381497,0.6013250298431577,0.5,1.0,0.5,4.0,
1429,5.0,4.0,804.0,16.0,52,13,89.31,88.62,88.94,True,2016,14,1.128413450688332,1.0,2.0,Boys,100,Breaststroke,False,0.8824116463636795,-0.6398149392504906,0.5739669404636286,0.5,1.0,0.5,5.0,
1430,6.0,6.0,805.0,16.0,42,13,93.74000000000001,96.4,95.89,True,2016,11,1.0373443983402488,2.0,2.0,Boys,100,Breaststroke,False,0.9598790646519827,-0.21830370966632542,0.061258779913020193,1.0,1.0,0.5,6.0,
1431,7.0,7.0,547.0,16.0,3,13,103.6,101.75999999999999,96.11,True,2016,10,0.9827044025157233,0.0,2.0,Boys,100,Breaststroke,False,1.013249933806906,0.0720947724122247,-0.24635803424475897,0.0,1.0,0.5,7.0,
1432,8.0,8.0,355.0,16.0,5,13,103.6,102.18,101.45,True,2016,9,0.9786651008025053,1.0,2.0,Boys,100,Breaststroke,False,1.0174319795242697,0.09484987735121655,-0.2690988325499529,0.5,1.0,0.5,8.0,
1433,9.0,,357.0,16.0,3,13,105.18,102.41,,False,2016,0,0.9764671418806757,0.0,2.0,Boys,100,Breaststroke,False,1.0197221474171114,0.10731100624637764,-0.2814730853473773,0.0,1.0,0.5,9.0,
1434,10.0,,358.0,16.0,5,13,106.03999999999999,105.25999999999999,,False,2016,0,0.9500285008550258,2.0,2.0,Boys,100,Breaststroke,False,1.0481003147849346,0.2617206469038162,-0.4303195557806907,1.0,1.0,0.5,10.0,
1435,11.0,,806.0,16.0,16,13,110.71000000000001,107.59,,False,2016,0,0.9294544102611767,2.0,2.0,Boys,100,Breaststroke,False,1.0713007112645936,0.3879573004939329,-0.5461492901569258,1.0,1.0,0.5,11.0,
1436,12.0,,273.0,16.0,30,13,102.0,109.78,,False,2016,0,0.9109127345600292,2.0,2.0,Boys,100,Breaststroke,False,1.0931070925051314,0.5066089191043857,-0.6505367653436195,1.0,1.0,0.5,12.0,
1437,13.0,,807.0,16.0,39,13,141.0,125.32,,False,2016,0,0.7979572294924993,2.0,2.0,Boys,100,Breaststroke,False,1.2478427840475774,1.3485478018470491,-1.2864631062248542,1.0,1.0,0.5,13.0,
1438,14.0,,808.0,16.0,33,13,151.94,163.73,,False,2016,0,0.6107616197398156,2.0,2.0,Boys,100,Breaststroke,False,1.6303008221521693,3.429556327339052,-2.340352591893451,1.0,1.0,0.5,14.0,
2952,1.0,1.0,317.0,16.0,3,13,77.94,74.88,75.46000000000001,True,2018,20,1.3354700854700856,2.0,2.0,Boys,100,Breaststroke,False,0.7455990078956479,-1.3842319436831938,1.7396716844088016,1.0,1.0,0.5,1.0,
2953,2.0,2.0,1412.0,16.0,33,13,85.35,82.53999999999999,82.68,True,2018,18,1.2115338017930701,2.0,2.0,Boys,100,Breaststroke,False,0.8218715559789901,-0.9692221726530262,1.0419248385687132,1.0,1.0,0.5,2.0,
2954,3.0,3.0,318.0,16.0,3,13,93.1,90.31,87.39,True,2018,16,1.107297087808659,2.0,2.0,Boys,100,Breaststroke,False,0.8992394017502132,-0.5482527312816939,0.45508427626091696,1.0,1.0,0.5,3.0,
