divsRank,swimmerage,qualified,points,divsSpeed,numRelays,numSwimmers,numQualified,gender,distance,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,normed_numSwimmers,normed_numQualified,normed_swimmerage,clipped_divsRank,normed_numRelays
16,15,True,5,1.017708121310808,1,30,24,Boys,50,Backstroke,1.152318511813361,-0.18446146414411912,1.0819487033272082,-1.0976274312154057,-1.044108579578088,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.6666666666666666,0.5
17,15,True,3,1.0162601626016259,0,30,24,Boys,50,Backstroke,1.153960325284294,-0.18590942285330114,1.0936108311594297,-1.1062434270053108,-1.050257307632844,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.7083333333333334,0.0
18,15,True,0,1.005631536604988,0,30,24,Boys,50,Backstroke,1.16615665392551,-0.19653804884993908,1.1802437807702104,-1.1694884603469313,-1.0953915579637514,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.75,0.0
19,15,True,0,0.983284169124877,1,30,24,Boys,50,Backstroke,1.1926602142419989,-0.21888541633005,1.368503844347488,-1.3024651971164949,-1.1902892125056606,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.7916666666666666,0.5
20,15,True,0,0.9656237929702588,1,30,24,Boys,50,Backstroke,1.2144728789272508,-0.23654579248466823,1.5234435426898487,-1.4075522590827079,-1.26528365097331,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.8333333333333334,0.5
21,15,True,0,0.9606147934678194,0,30,24,Boys,50,Backstroke,1.2208055880294206,-0.2415547919871076,1.5684260357569857,-1.4373580251939766,-1.2865542684098443,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.875,0.0
22,15,True,0,0.9580379383023568,1,30,24,Boys,50,Backstroke,1.2240892149712865,-0.24413164715257019,1.5917502914214272,-1.4526914550190322,-1.2974968329653447,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.9166666666666666,0.5
23,15,True,0,0.9571209800918836,0,30,24,Boys,50,Backstroke,1.225261938879096,-0.2450486053630434,1.6000803827301575,-1.4581477625993906,-1.3013906778920143,0.24744217719622313,1.3892303622179252,-1.0911794927742544,0.9583333333333334,0.0
24,15,True,0,0.949667616334283,1,30,24,Boys,50,Backstroke,1.2348782749231315,-0.25250196912064404,1.6683871314617345,-1.502498578923701,-1.333041239850754,0.24744217719622313,1.3892303622179252,-1.0911794927742544,1.0,0.5
1,16,True,20,1.591849729385546,2,29,24,Boys,50,Backstroke,0.7449554747690357,0.38620648571852856,-1.8116320208174466,2.2980996860501857,1.3939724171972092,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.041666666666666664,1.0
2,16,True,18,1.5128593040847202,2,29,24,Boys,50,Backstroke,0.7838515899750598,0.3072160604177028,-1.5353451735352897,1.8280716614118377,1.058541136578243,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.08333333333333333,1.0
3,16,True,16,1.458151064450277,1,29,24,Boys,50,Backstroke,0.8132608478137611,0.2525078207832596,-1.326445362175609,1.5025333989086496,0.8262236777077093,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.125,0.5
4,16,True,14,1.3347570742124932,2,29,24,Boys,50,Backstroke,0.8884441924497956,0.12911383054547576,-0.7924031024899758,0.7682844913628532,0.3022335357567792,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.16666666666666666,1.0
5,16,True,11,1.2468827930174564,2,29,24,Boys,50,Backstroke,0.9510574510741271,0.04123954935043894,-0.34764866540162526,0.2453935884550788,-0.0709228634203017,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.20833333333333334,1.0
6,16,True,12,1.2370113805047005,2,29,24,Boys,50,Backstroke,0.9586469369679855,0.031368136837683025,-0.29373903666364287,0.1866543108009752,-0.11284162165032212,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.25,1.0
7,16,True,8,1.2242899118511263,2,29,24,Boys,50,Backstroke,0.9686081372036747,0.018646668184108872,-0.2229826489450414,0.11095593648578315,-0.16686308698072594,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.2916666666666667,1.0
8,16,True,10,1.1767474699929394,1,29,24,Boys,50,Backstroke,1.0077414238438818,-0.02889577367407803,0.054988874235176864,-0.17194265467870187,-0.3687511271515599,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.3333333333333333,0.5
9,16,True,7,1.162520344106022,1,29,24,Boys,50,Backstroke,1.0200743384214017,-0.043122899560995576,0.14259202093439816,-0.25660035656398406,-0.4291663361797623,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.375,0.5
10,16,True,9,1.1603620329542816,1,29,24,Boys,50,Backstroke,1.0219717098948664,-0.04528121071273583,0.15606942811889432,-0.2694432640852933,-0.438331561849143,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.4166666666666667,0.5
11,16,True,6,1.1473152822395596,0,29,24,Boys,50,Backstroke,1.0335931101698368,-0.058327961427457886,0.23861854712392735,-0.34707721076978665,-0.49373433102640785,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.4583333333333333,0.0
12,16,True,5,1.1394712853236098,2,29,24,Boys,50,Backstroke,1.0407082531953291,-0.06617195834340772,0.2891588240657861,-0.3937524674433907,-0.5270437089752916,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.5,1.0
13,16,True,0,1.1273957158962795,2,29,24,Boys,50,Backstroke,1.0518553106019337,-0.07824752777073796,0.36833859127469787,-0.4656074552181169,-0.5783223760009047,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.5416666666666666,1.0
14,16,True,4,1.122334455667789,2,29,24,Boys,50,Backstroke,1.0565987392855951,-0.08330878799922847,0.40203210923593596,-0.495724195801778,-0.5998149175782277,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.5833333333333334,1.0
15,16,True,0,1.0996261271167804,2,29,24,Boys,50,Backstroke,1.0784185112304379,-0.10601711655023704,0.5570222918576334,-0.6308488108550607,-0.696245386177077,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.625,1.0
16,16,True,2,1.0974539069359086,2,29,24,Boys,50,Backstroke,1.0805530541380857,-0.10818933673110886,0.5721843749401918,-0.6437744832616386,-0.7054696762638982,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.6666666666666666,1.0
17,16,True,3,1.072271070126528,0,29,24,Boys,50,Backstroke,1.1059303975956745,-0.13337217354048958,0.7524446960328179,-0.7936235187013725,-0.8124080952991063,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.7083333333333334,0.0
18,16,True,1,1.0654165778819518,0,29,24,Boys,50,Backstroke,1.1130455406211668,-0.1402266657850657,0.8029849729746766,-0.8344107842129472,-0.8415155612082297,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.75,0.0
19,16,True,0,1.0615711252653928,0,29,24,Boys,50,Backstroke,1.117077455002279,-0.1440721184016247,0.8316244632417297,-0.8572929308822184,-0.8578451997792282,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.7916666666666666,0.0
20,16,True,0,1.0608953957139826,0,29,24,Boys,50,Backstroke,1.1177889693048282,-0.14474784795303486,0.8366784909359147,-0.8613138210727633,-0.8607146719705523,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.8333333333333334,0.0
21,16,True,0,1.059322033898305,1,29,24,Boys,50,Backstroke,1.1194491693441098,-0.14632120976871255,0.8484712222223487,-0.8706760209020211,-0.8673959218397593,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.875,0.5
22,16,True,0,0.9996001599360256,2,29,24,Boys,50,Backstroke,1.1863315137837367,-0.2060430837309919,1.3235498254758145,-1.2260476287808952,-1.1210036798413159,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.9166666666666666,1.0
23,16,True,0,0.9794319294809012,1,29,24,Boys,50,Backstroke,1.2107601715045933,-0.22621131418611629,1.4970714429761933,-1.3460575348571193,-1.2066476720545098,0.18752750224966144,1.3892303622179252,0.05360786731537488,0.9583333333333334,0.5
24,16,True,0,0.9686168151879118,0,29,24,Boys,50,Backstroke,1.2242789432530283,-0.2370264284791057,1.5930979691657225,-1.4104122561795103,-1.2525738412518796,0.18752750224966144,1.3892303622179252,0.05360786731537488,1.0,0.0
1,16,True,16,1.5974440894568689,0,24,16,Boys,50,Backstroke,0.742346588993022,0.3918008457898514,-1.830163455696127,2.3313886068709735,1.4177287567259673,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.041666666666666664,0.0
2,16,True,14,1.5299877600979193,2,24,16,Boys,50,Backstroke,0.7750762469102861,0.3243445164309018,-1.5976781817635808,1.92999356288696,1.1312767866732034,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.08333333333333333,1.0
3,16,True,18,1.5216068167985393,1,24,16,Boys,50,Backstroke,0.7793453327255815,0.3159635731315218,-1.5673540155984655,1.8801232373555896,1.0956872765142223,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.125,0.5
4,16,True,20,1.5156107911488328,2,24,16,Boys,50,Backstroke,0.7824285613699614,0.3099675474818153,-1.5454532289236607,1.844444228398754,1.0702252720415844,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.16666666666666666,1.0
5,16,True,0,1.397428731134712,0,24,16,Boys,50,Backstroke,0.8485993915070391,0.19178548746769453,-1.0754286533643806,1.1412086146572595,0.5683674888260579,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.20833333333333334,0.0
6,16,True,12,1.2883277505797475,1,24,16,Boys,50,Backstroke,0.9204623360645106,0.08268450691273,-0.5649718562516146,0.4920094467700002,0.10507233014112174,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.25,0.5
7,16,True,0,1.2619888944977284,2,24,16,Boys,50,Backstroke,0.9396732222333395,0.05634565083071097,-0.4285131085085984,0.3352815845219193,-0.0067751018986944205,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.2916666666666667,1.0
8,16,True,8,1.2478163214374844,2,24,16,Boys,50,Backstroke,0.9503459367715779,0.04217307777046697,-0.3527026930958111,0.2509484961231724,-0.06695865342609461,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.3333333333333333,1.0
9,16,True,0,1.2198097096852891,2,24,16,Boys,50,Backstroke,0.9721657087164207,0.01416646601827165,-0.19771251047411284,0.0842967487934882,-0.18588817697353718,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.375,1.0
10,16,True,11,1.21921482565228,2,24,16,Boys,50,Backstroke,0.9726400515847868,0.013571581985262426,-0.19434315867798918,0.08075692525336484,-0.18841434026803933,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.4166666666666667,1.0
11,14,True,9,1.21300339640951,2,24,16,Boys,50,Backstroke,0.9776206517026313,0.007360152742492465,-0.15896496481868888,0.04379616949035575,-0.21479105184341862,-0.11204587248314712,0.1827095359952077,-2.235966852863884,0.4583333333333333,1.0
12,16,True,10,1.155802126675913,2,24,16,Boys,50,Backstroke,1.0260036242759785,-0.049841116991104384,0.18470891838594578,-0.2965767265574236,-0.457695113781299,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.5,1.0
13,16,True,7,1.1076650420912715,2,24,16,Boys,50,Backstroke,1.0705918539023964,-0.097978201575746,0.5014279872215897,-0.5830137053811297,-0.6621082925431182,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.5416666666666666,1.0
14,16,True,3,1.079447322970639,2,24,16,Boys,50,Backstroke,1.0985780831359993,-0.12619592069637853,0.7002197431928985,-0.7509216350771609,-0.7819342793602966,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.5833333333333334,1.0
15,16,True,6,1.0702054794520548,2,24,16,Boys,50,Backstroke,1.108064940503322,-0.13543776421496267,0.7676067791153748,-0.8059146983061978,-0.8211795852934242,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.625,1.0
16,16,True,0,1.0638297872340425,0,24,16,Boys,50,Backstroke,1.1147057406604481,-0.14181345643297494,0.8147777042611091,-0.8438528915431832,-0.8482538363482273,-0.11204587248314712,0.1827095359952077,0.05360786731537488,0.6666666666666666,0.0
1,16,True,20,1.5527950310559004,2,32,24,Boys,50,Backstroke,0.7636920180694986,0.34715178738888297,-1.6785426248705533,2.0657069290948944,1.2281274122486985,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.041666666666666664,1.0
2,16,True,18,1.4836795252225519,2,32,24,Boys,50,Backstroke,0.7992677331969598,0.2780362815555344,-1.4258412401612626,1.654439050044882,0.9346297820736983,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.08333333333333333,1.0
3,16,True,16,1.4539110206455366,1,32,24,Boys,50,Backstroke,0.8156325621555918,0.2482677769785191,-1.30959860319499,1.477303259859108,0.8082184154510729,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.125,0.5
4,16,True,14,1.4200511218403862,2,32,24,Boys,50,Backstroke,0.8350806197586039,0.2144078781733687,-1.1714551795539108,1.2758218614588792,0.664433024062359,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.16666666666666666,1.0
5,16,True,11,1.2616704516780217,0,32,24,Boys,50,Backstroke,0.9399103936675227,0.05602720801100425,-0.42682843261053544,0.333386708669093,-0.00812736304188165,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.20833333333333334,0.0
6,16,True,10,1.2462612163509472,2,32,24,Boys,50,Backstroke,0.9515317939424932,0.04061797268392975,-0.34427931360550157,0.24169493192034114,-0.07356237645566027,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.25,1.0
7,16,True,8,1.2174336498660823,0,32,24,Boys,50,Backstroke,0.9740630801898853,0.011790406199064796,-0.18423510328961745,0.07015814023439904,-0.19597806805778603,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.2916666666666667,0.0
8,16,True,5,1.2071463061323031,0,32,24,Boys,50,Backstroke,0.982364080386293,0.0015030624652856428,-0.1252714468574492,0.008943887550620238,-0.2396630700013439,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.3333333333333333,0.0
9,16,True,7,1.1859582542694498,2,32,24,Boys,50,Backstroke,0.9999147665158403,-0.019684989397567687,-0.0006054304008669485,-0.11713440769977526,-0.32963771367633704,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.375,1.0
10,16,True,6,1.1775788977861517,0,32,24,Boys,50,Backstroke,1.0070299095413326,-0.028064345880865815,0.049934846540991784,-0.16699529097247212,-0.36522048545217334,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.4166666666666667,0.0
11,16,True,9,1.1684973124561813,1,32,24,Boys,50,Backstroke,1.014856566869374,-0.0371459312108362,0.1055291511770356,-0.22103474698216088,-0.40378525815318245,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.4583333333333333,0.5
12,16,True,12,1.1644154634373545,1,32,24,Boys,50,Backstroke,1.0184141383821201,-0.041227780229663,0.13079928964796417,-0.24532355697254188,-0.4211187493765045,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.5,0.5
13,16,True,1,1.146788990825688,0,32,24,Boys,50,Backstroke,1.034067453038203,-0.05885425284132939,0.24198789892005182,-0.3502088778383467,-0.4959692171187586,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.5416666666666666,0.0
14,16,True,0,1.1273957158962795,2,32,24,Boys,50,Backstroke,1.0518553106019337,-0.07824752777073796,0.36833859127469787,-0.4656074552181169,-0.5783223760009047,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.5833333333333334,1.0
15,16,True,2,1.124859392575928,2,32,24,Boys,50,Backstroke,1.0542270249437644,-0.08078385109108943,0.3851853502553169,-0.48069970260846634,-0.5890928228768295,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.625,1.0
16,16,True,4,1.118067978533095,2,32,24,Boys,50,Backstroke,1.0606306536667074,-0.08757526513392255,0.43067159950298894,-0.5211116248749568,-0.6179324284483332,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.6666666666666666,1.0
17,16,True,0,1.0974539069359086,0,32,24,Boys,50,Backstroke,1.0805530541380857,-0.10818933673110886,0.5721843749401918,-0.6437744832616386,-0.7054696762638982,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.7083333333333334,0.0
18,16,True,0,1.0969723562966214,0,32,24,Boys,50,Backstroke,1.0810273970064517,-0.1086708873703961,0.5755537267363147,-0.6466399229005,-0.7075145715408111,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.75,0.0
19,16,True,0,1.072731173567904,1,32,24,Boys,50,Backstroke,1.1054560547273082,-0.13291207009911354,0.7490753442366934,-0.7908856993915552,-0.8104542751244435,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.7916666666666666,0.5
20,16,True,0,1.0690613641223006,2,32,24,Boys,50,Backstroke,1.1092507976742376,-0.1365818795447169,0.7760301586056858,-0.8127226913807357,-0.826038048439732,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.8333333333333334,1.0
21,16,True,0,1.0651896037494675,1,32,24,Boys,50,Backstroke,1.1132827120553497,-0.14045363991755,0.8046696488727373,-0.83576138085462,-0.8424794023780504,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.875,0.5
22,16,True,0,1.0469011725293134,0,32,24,Boys,50,Backstroke,1.1327307696583617,-0.1587420711377041,0.9428130725138157,-0.9445856486998201,-0.9201408642745474,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.9166666666666666,0.0
23,16,True,0,1.0307153164296021,1,32,24,Boys,50,Backstroke,1.1505186272220924,-0.17492792723741535,1.0691637648684618,-1.0408986631019377,-0.9888737824575273,0.36727152708934657,1.3892303622179252,0.05360786731537488,0.9583333333333334,0.5
24,16,True,0,1.030290541932825,2,32,24,Boys,50,Backstroke,1.1509929700904586,-0.17535270173419248,1.0725331166645862,-1.0434262595400698,-0.9906775789668588,0.36727152708934657,1.3892303622179252,0.05360786731537488,1.0,1.0
1,17,True,20,1.677289500167729,1,30,24,Boys,50,Backstroke,0.7020696880240711,0.45517136681444725,-2.116258299051682,2.7084712811831766,1.756790715998785,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.041666666666666664,0.5
2,17,True,18,1.62813415825464,1,30,24,Boys,50,Backstroke,0.7232660221140297,0.40601602490135824,-1.9656965195877276,2.415975220149938,1.548053527606938,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.08333333333333333,0.5
3,17,True,14,1.5857913098636218,1,30,24,Boys,50,Backstroke,0.7425782376182142,0.36367317651034003,-1.828518009409458,2.1640165136232206,1.3682454583787618,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.125,0.5
4,17,True,16,1.5532774153463809,2,30,24,Boys,50,Backstroke,0.7581222159508503,0.3311592819930991,-1.7181060378025597,1.9705444370387863,1.2301758476089348,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.16666666666666666,1.0
5,17,True,11,1.4894250819183794,0,30,24,Boys,50,Backstroke,0.7906232615554535,0.2673069485650976,-1.4872446426244958,1.5905947654752515,0.9590281750815931,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.20833333333333334,0.0
6,17,True,12,1.4885382554331645,1,30,24,Boys,50,Backstroke,0.7910942912018971,0.26642012207988275,-1.4838988253030738,1.5853177550090456,0.955262283930994,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.25,0.5
7,17,True,10,1.456876456876457,2,30,24,Boys,50,Backstroke,0.8082868732970856,0.23475832352317516,-1.3617764930712009,1.396916026882751,0.8208110818247922,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.2916666666666667,1.0
8,17,True,9,1.4513788098693758,2,30,24,Boys,50,Backstroke,0.8113485659989685,0.22926067651609405,-1.3400286804819628,1.3642025916397298,0.7974654324128126,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.3333333333333333,1.0
9,17,True,8,1.4068655036578503,1,30,24,Boys,50,Backstroke,0.8370196817301405,0.18474737030456856,-1.1576816364645075,1.0993286995313591,0.6084405569262885,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.375,0.5
10,17,True,7,1.392757660167131,2,30,24,Boys,50,Backstroke,0.8454982153661239,0.1706395268138492,-1.097456924678926,1.0153807807475812,0.5485318782371706,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.4166666666666667,1.0
11,17,True,6,1.3354700854700856,2,30,24,Boys,50,Backstroke,0.8817674981422752,0.11335195211680382,-0.8398289909294936,0.6744943319327202,0.3052613239769225,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.4583333333333333,1.0
12,17,True,5,1.2956724540036277,2,30,24,Boys,50,Backstroke,0.9088517028127778,0.07355432065034595,-0.6474444949477739,0.4376807936814126,0.13626146813925466,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.5,1.0
13,17,True,4,1.2428535918468806,1,30,24,Boys,50,Backstroke,0.9474761338211466,0.020735458493598813,-0.3730874745912363,0.1233851641967905,-0.088032786596061,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.5416666666666666,0.5
14,17,True,3,1.2269938650306749,0,30,24,Boys,50,Backstroke,0.9597229046286783,0.00487573167739308,-0.28609622423428455,0.02901276351233582,-0.15538080321917486,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.5833333333333334,0.0
15,17,True,1,1.1706860220088973,0,30,24,Boys,50,Backstroke,1.0058838099801435,-0.051432111344384523,0.04179387326499287,-0.3060438477969293,-0.3944909462745652,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.625,0.0
16,17,True,2,1.1381743683132255,1,30,24,Boys,50,Backstroke,1.0346166184131984,-0.0839437650400563,0.24588872987168628,-0.49950259050030466,-0.5325510414398652,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.6666666666666666,0.5
17,17,True,0,1.1233430689732644,0,30,24,Boys,50,Backstroke,1.0482764781600606,-0.09877506438001737,0.3429174321929016,-0.587755392090285,-0.595531861101237,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.7083333333333334,0.0
18,17,True,0,1.1200716845878136,0,30,24,Boys,50,Backstroke,1.0513381708619436,-0.1020464487654682,0.3646652447821397,-0.6072215784624974,-0.6094237302692992,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.75,0.0
19,17,True,0,1.1061946902654867,2,30,24,Boys,50,Backstroke,1.0645270009623622,-0.11592344308779512,0.45834812978193307,-0.6897958424242424,-0.668352112525162,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.7916666666666666,1.0
20,17,True,0,1.0998680158380993,1,30,24,Boys,50,Backstroke,1.0706503863661279,-0.12225011751518244,0.5018437549604077,-0.7274423580912966,-0.6952182105004012,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.8333333333333334,0.5
21,17,True,0,1.059322033898305,0,30,24,Boys,50,Backstroke,1.1116299656067146,-0.16279609945497686,0.7929298619240537,-0.9687089131909117,-0.8673959218397593,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.875,0.0
22,17,True,0,1.0521885521885521,0,30,24,Boys,50,Backstroke,1.119166439949811,-0.16992958116472967,0.8464629390667927,-1.0111562896173536,-0.8976881110014417,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.9166666666666666,0.0
23,17,True,0,1.0488777008600796,0,30,24,Boys,50,Backstroke,1.1226991622981373,-0.1732404324932022,0.8715565689774513,-1.0308573217850705,-0.9117475757633935,0.24744217719622313,1.3892303622179252,1.1983952274050043,0.9583333333333334,0.0
24,17,True,0,1.042535446205171,0,30,24,Boys,50,Backstroke,1.1295290921715684,-0.17958268714811076,0.9200709201380589,-1.068596546708181,-0.9386798348670211,0.24744217719622313,1.3892303622179252,1.1983952274050043,1.0,0.0
1,17,True,20,1.8083182640144666,2,18,16,Boys,50,Backstroke,0.6511984862081706,0.5862001306611848,-2.477606569765172,3.4881504740364755,2.313201773258554,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.041666666666666664,1.0
2,17,True,18,1.6041065126724414,2,18,16,Boys,50,Backstroke,0.7340997039822308,0.38198837931915963,-1.8887427211950394,2.273000084281248,1.4460206052976659,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.08333333333333333,1.0
3,17,True,16,1.3161358252171624,2,18,16,Boys,50,Backstroke,0.8947208134194721,0.09401769186388065,-0.7478190145904104,0.5594469180225409,0.22315876975266263,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.125,1.0
4,17,True,14,1.2306177701206005,1,18,16,Boys,50,Backstroke,0.9568967267500171,0.008499636767318686,-0.3061711281628117,0.05057660424882544,-0.13999196184345147,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.16666666666666666,0.5
5,17,True,12,1.199328376109379,1,18,16,Boys,50,Backstroke,0.9818612980115238,-0.022789757243902864,-0.12884281012748863,-0.13560915185029607,-0.2728617554039342,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.20833333333333334,0.5
6,17,True,11,1.155802126675913,1,18,16,Boys,50,Backstroke,1.0188371252573403,-0.0663160066773687,0.1338038496040752,-0.3946096188463142,-0.457695113781299,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.25,0.5
7,17,True,0,1.151808339092375,0,18,16,Boys,50,Backstroke,1.0223698476056666,-0.07030979426090678,0.15889747951473374,-0.41837442428401755,-0.47465465385928235,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.2916666666666667,0.0
8,17,True,10,1.1123470522803114,1,18,16,Boys,50,Backstroke,1.0586391303818181,-0.1097710810729704,0.41652541326416775,-0.6531865628352915,-0.6422262287664052,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.3333333333333333,0.5
9,17,True,8,1.072041166380789,1,18,16,Boys,50,Backstroke,1.0984411355062957,-0.15007696697249284,0.6992469769242587,-0.8930244401286693,-0.8133843770137398,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.375,0.5
10,17,True,7,1.0651896037494675,0,18,16,Boys,50,Backstroke,1.1055065802029487,-0.15692852960381432,0.7494342367455774,-0.9337942731435106,-0.8424794023780504,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.4166666666666667,0.0
11,17,True,4,1.0620220900594732,1,18,16,Boys,50,Backstroke,1.1088037877280532,-0.16009604329380855,0.772854957995525,-0.952642382861276,-0.8559301866897759,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.4583333333333333,0.5
12,17,True,6,1.0524100189433805,0,18,16,Boys,50,Backstroke,1.118930925126589,-0.1697081144099013,0.8447900304060817,-1.0098384643125955,-0.896747656802041,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.5,0.0
13,17,True,0,1.0490977759127151,0,18,16,Boys,50,Backstroke,1.1224636474749154,-0.17302035744056665,0.8698836603167402,-1.0295477777249071,-0.9108130313998622,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.5416666666666666,0.0
14,17,True,9,1.0423181154888472,0,18,16,Boys,50,Backstroke,1.12976460699479,-0.17980001786443456,0.9217438287987683,-1.0698897607515019,-0.9396027254606177,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.5833333333333334,0.0
15,17,True,5,1.0092854259184498,0,18,16,Boys,50,Backstroke,1.1667404342406067,-0.21283270743483196,1.1843904885303338,-1.2664488977372264,-1.0798753891751063,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.625,0.0
16,17,True,3,0.8623663332183512,1,18,16,Boys,50,Backstroke,1.3655149450397732,-0.3597518001349306,2.5963253981700793,-2.140682586953276,-1.7037644140042394,-0.4715339221625174,0.1827095359952077,1.1983952274050043,0.6666666666666666,0.5
1,17,True,20,1.6020506247997437,2,18,18,Boys,50,Backstroke,0.7350417632751177,0.3799324914464619,-1.882051086552198,2.260766640645492,1.4372903180594125,-0.4715339221625174,0.4843397425508871,1.1983952274050043,0.041666666666666664,1.0
2,17,True,18,1.5571473061351604,1,18,18,Boys,50,Backstroke,0.7562380973650763,0.3350291727818786,-1.7314893070882436,1.9935720016592944,1.2466092623955023,-0.4715339221625174,0.4843397425508871,1.1983952274050043,0.08333333333333333,0.5
