divsRank,finalRank,qualified,points,seedSpeed,divsSpeed,numRelays,numEvents,gender,distance,stroke,seedTimePctOfMean,divsTimePctOfMean,divsTimePctOfSeed,seedSpeedDiffFromMean,divsSpeedDiffFromMean,normed_seedTimePctOfMean,normed_divsTimePctOfMean,normed_seedSpeedDiffFromMean,normed_divsSpeedDiffFromMean,normed_divsTimePctOfSeed,normed_seedSpeed,normed_divsSpeed,normed_numRelays,normed_numEvents,normed_distance,clipped_divsRank
15.0,,False,0,0.8571918395336877,0.6966699177929497,1,2,Girls,200,Freestyle,1.2037998728040802,1.5119507224473907,1.230413166466655,-0.2215516063149785,-0.40056893400841476,0.9552140589761516,2.4568308342556517,-0.9673464705085008,-1.8180889748886377,3.121385332346182,-0.9673464705085013,-1.8180889748886375,0.5,1.0,1.0,15.0
,,False,0,0.7591861524445794,,2,2,Girls,200,Freestyle,1.3592021193704222,,,-0.3195572934040868,,1.6835874807758355,,-1.3952623726871798,,,-1.3952623726871802,,1.0,1.0,1.0,
,,False,0,0.7812194836139214,,2,2,Girls,200,Freestyle,1.3208675014425364,,,-0.29752396223474487,,1.5039123637781047,,-1.2990596617490064,,,-1.2990596617490069,,1.0,1.0,1.0,
1.0,1.0,True,20,1.4161297174821215,1.4742739200943535,2,2,Girls,200,Freestyle,0.7286673068580501,0.7144741361544275,0.960560787368123,0.33738627163345525,0.37703506829298905,-1.2717417316457882,-1.370227085372208,1.473107888907148,1.7112742467329427,-0.4087769623240683,1.4731078889071476,1.711274246732943,1.0,1.0,1.0,1.0
2.0,2.0,True,18,1.4531715469011117,1.4493803898833248,2,2,Girls,200,Freestyle,0.7100933331648619,0.7267454374756704,1.002615708784422,0.3744281010524455,0.35214153808196036,-1.3587983159246346,-1.311337606091182,1.6348412364807858,1.598288318518705,0.14137826841759377,1.6348412364807854,1.5982883185187051,1.0,1.0,1.0,2.0
3.0,3.0,True,16,1.2934100756644895,1.3571283164823233,0,2,Girls,200,Freestyle,0.7978037644938065,0.7761466419362965,0.9530492142533791,0.2146666298158233,0.25988946468095886,-0.9476977790523035,-1.0742632216894563,0.9372850422626464,1.1795776714332902,-0.5070420666448479,0.9372850422626459,1.1795776714332904,0.0,1.0,1.0,3.0
4.0,4.0,True,14,1.2751036021676763,1.3142331449599158,1,2,Girls,200,Freestyle,0.8092577149379393,0.8014792425179182,0.9702263308893848,0.19636015631901005,0.21699429315855134,-0.8940128854136814,-0.952693094933347,0.857354669293816,0.984886491464731,-0.2823339885387823,0.8573546692938154,0.9848864914647313,0.5,1.0,1.0,4.0
5.0,5.0,True,12,1.233121647450521,1.2305420537746878,0,2,Girls,200,Freestyle,0.8368091092495019,0.8559891003182891,1.0020963068006659,0.1543782016018549,0.13330320197332335,-0.7648789520667255,-0.6911024895433834,0.6740515716717151,0.6050321461523052,0.13458354122282765,0.6740515716717145,0.6050321461523056,0.0,1.0,1.0,5.0
6.0,6.0,True,11,1.2610340479192939,1.145475372279496,2,2,Girls,200,Freestyle,0.8182867299276836,0.919557601154084,1.1008827238335435,0.18229060207062764,0.04823652047813143,-0.8516937125003532,-0.386039822194894,0.7959236832126265,0.218934317224007,1.4268904158185183,0.7959236832126259,0.21893431722400733,1.0,1.0,1.0,6.0
7.0,7.0,True,10,1.1303266644060133,1.1208877430925293,2,2,Girls,200,Freestyle,0.9129108070202039,0.9397288818666851,1.0084209336498249,0.051583218557347044,0.023648891291164764,-0.4081887803686734,-0.2892386609732935,0.22522447586309777,0.10733680241888958,0.21732121915379732,0.2252244758630972,0.10733680241888993,1.0,1.0,1.0,7.0
8.0,8.0,True,9,1.1920371915603767,1.077179942909463,0,2,Girls,200,Freestyle,0.8656503628453137,0.9778594490623068,1.1066277267850757,0.11329374571171047,-0.020058908891901428,-0.6296994225892942,-0.10625160947345451,0.494667165216132,-0.09104270952748343,1.5020455538610968,0.49466716521613147,-0.09104270952748308,0.0,1.0,1.0,8.0
9.0,,False,0,1.041503931677342,1.013068584743187,0,2,Girls,200,Freestyle,0.9907667134174848,1.0397426209612788,1.0280685309587045,-0.037239514171324206,-0.08417026705817743,-0.0432765979331745,0.19072323239437955,-0.1625964857409667,-0.3820292128512645,0.47434769945525984,-0.16259648574096724,-0.3820292128512641,0.0,1.0,1.0,9.0
10.0,,False,0,0.9953715224207436,0.982366520948966,0,2,Girls,200,Freestyle,1.0366857039367559,1.0722378695243986,1.0132384412481958,-0.08337192342792266,-0.11487233085239845,0.17194662431175206,0.34666661744327654,-0.36402144497588057,-0.5213787203930258,0.280343022907645,-0.3640214449758811,-0.5213787203930254,0.0,1.0,1.0,10.0
11.0,,False,0,0.9373388948774429,0.9785214540828808,0,2,Girls,200,Freestyle,1.1008691019209953,1.076451191866456,0.9579134836200027,-0.1414045509712233,-0.11871739771848366,0.4727754877642107,0.36688618114491556,-0.6174055587815631,-0.5388305821911558,-0.4434085335015124,-0.6174055587815638,-0.5388305821911554,0.0,1.0,1.0,11.0
12.0,,False,0,0.91324200913242,0.9616309260505819,0,2,Girls,200,Freestyle,1.129916733002287,1.0953584758764399,0.9496803652968036,-0.16550143671624618,-0.13560792575078262,0.6089223126225183,0.4576214732560239,-0.7226182347959937,-0.6154927498941687,-0.5511127678284744,-0.7226182347959943,-0.6154927498941684,0.0,1.0,1.0,12.0
13.0,,False,0,0.7662835249042146,0.8156274213939072,2,2,Girls,200,Freestyle,1.3466130927561502,1.2914359643699482,0.9395019157088123,-0.31245992094445163,-0.2816114304074573,1.624582462542395,1.3985894190210832,-1.3642735736759395,-1.2781686080919634,-0.6842654903420269,-1.36427357367594,-1.278168608091963,1.0,1.0,1.0,13.0
14.0,,False,0,0.8163265306122449,0.7935878104912308,2,2,Girls,200,Freestyle,1.2640620985642024,1.3273018708067141,1.0286530612244897,-0.2624169152364213,-0.30365104131013365,1.2376643101919662,1.570708455031292,-1.1457740297074914,-1.3782012621273598,0.4819944236059298,-1.1457740297074919,-1.3782012621273596,1.0,1.0,1.0,14.0
15.0,,False,0,0.8064516129032258,0.7639711218915924,2,2,Girls,200,Freestyle,1.2795404099751926,1.3787570699090932,1.0556048387096775,-0.27229183294544046,-0.33326772990977205,1.3102114637576716,1.8176398767375666,-1.188890245162959,-1.5126245047809737,0.8345729295668205,-1.1888902451629597,-1.5126245047809734,1.0,1.0,1.0,15.0
1.0,1.0,True,20,1.6565890830779424,1.5451174289245984,2,2,Girls,200,Freestyle,0.6228988455496169,0.6817155549449292,1.0721444545680443,0.5778456372292762,0.44787857712323387,-1.7674806143447757,-1.5274341931524569,2.523010087671323,2.0328164119173957,1.0509413324194685,2.5230100876713224,2.0328164119173957,1.0,1.0,1.0,1.0
2.0,2.0,True,18,1.271617497456765,1.3194352816994328,0,2,Girls,200,Freestyle,0.8114762729068479,0.7983192507613748,0.9637589013224821,0.19287405160809867,0.22219642989806832,-0.8836144600692637,-0.9678577677095779,0.842133515432585,1.00849777693646,-0.36693978700083374,0.8421335154325843,1.0084977769364605,0.0,1.0,1.0,2.0
3.0,3.0,True,16,1.239387742455227,1.264142595284748,1,2,Girls,200,Freestyle,0.8325783707971646,0.8332371596711778,0.9804176736692074,0.16064429660656088,0.16690374348338355,-0.7847085073746851,-0.8002881335322375,0.7014108176166789,0.7575371680930361,-0.14901259951277276,0.7014108176166782,0.7575371680930364,0.5,1.0,1.0,3.0
4.0,4.0,True,14,1.1570056693277797,1.2197353174361163,1,2,Girls,200,Freestyle,0.8918603035012572,0.863573080533993,0.9485710979983801,0.07826222347911349,0.1224964656347518,-0.5068529092180327,-0.6547072748804316,0.34171129208170314,0.5559828901476631,-0.5656240113635008,0.3417112920817026,0.5559828901476634,0.5,1.0,1.0,4.0
5.0,6.0,True,11,1.1671335200746964,1.2152883271556176,2,2,Girls,200,Freestyle,0.8841211477957621,0.8667330722905361,0.960375816993464,0.08839007422603018,0.11804947535425314,-0.5431264860008854,-0.6395426021042023,0.385931872725737,0.5357990383459112,-0.411196712872252,0.3859318727257364,0.5357990383459117,1.0,1.0,1.0,5.0
6.0,5.0,True,12,1.224889759921607,1.2055455093429777,0,2,Girls,200,Freestyle,0.8424328957288284,0.8737377206842071,1.016046055854973,0.14614631407294087,0.10830665754161317,-0.7385201529378523,-0.6059275774502256,0.6381092127822162,0.4915786604143135,0.31707175309679614,0.6381092127822156,0.49157866041431386,0.0,1.0,1.0,6.0
7.0,,True,0,1.1460004584001833,1.1835019823658204,2,1,Girls,200,Freestyle,0.9004249691486719,0.8900116782304047,0.9683130873252349,0.06725701255151706,0.08626313056445589,-0.46671015091167534,-0.5278295126526424,0.29365995034204156,0.39152823223011485,-0.30736271095822176,0.293659950342041,0.3915282322301152,1.0,0.5,1.0,7.0
8.0,7.0,True,10,1.169453865045024,1.1332086803784915,2,2,Girls,200,Freestyle,0.8823669391691832,0.9295115751871953,1.0319845632089815,0.0907104191963577,0.03596982857712705,-0.5513484967383322,-0.3382711029497699,0.39606304511821955,0.1632586633973343,0.5255765581402249,0.396063045118219,0.16325866339733464,1.0,1.0,1.0,8.0
9.0,8.0,False,9,1.1053387863380126,1.121642084010992,2,2,Girls,200,Freestyle,0.9335485555681908,0.9390968835153765,0.9854647949596551,0.02659534048934642,0.02440323220962748,-0.3114592422810662,-0.29227159552853954,0.1161215176105085,0.110760579928145,-0.08298702902980763,0.11612151761050794,0.11076057992814535,1.0,1.0,1.0,9.0
10.0,,False,0,0.9419743782969103,1.0714668381013608,1,2,Girls,200,Freestyle,1.0954516929271487,0.9830734354606032,0.8791446872645065,-0.13676906755175589,-0.025772013700003704,0.44738398401621376,-0.08122989939267511,-0.5971659468938144,-0.11697315989979266,-1.4738483458894587,-0.597165946893815,-0.11697315989979232,0.5,1.0,1.0,10.0
11.0,,False,0,1.0119409026512853,1.0530195335123467,2,2,Girls,200,Freestyle,1.0197111557560363,1.000295390533764,0.960989678202793,-0.06680254319738088,-0.04421931828901782,0.09238657923469389,0.0014175672377774338,-0.2916756301514078,-0.20070117333828508,-0.4031662863754642,-0.29167563015140835,-0.20070117333828472,1.0,1.0,1.0,11.0
12.0,,False,0,0.865463672162361,0.9108712483490459,2,2,Girls,200,Freestyle,1.1922943279885776,1.156398983307,0.9501492924834479,-0.21327977368630524,-0.18636760345231862,0.9012873414923113,0.7505524023835289,-0.9312297019096393,-0.8458790893303781,-0.5449783432265206,-0.9312297019096399,-0.8458790893303777,1.0,1.0,1.0,12.0
13.0,,False,0,0.7499625018749062,0.9098767117055638,2,2,Girls,200,Freestyle,1.3759186956942917,1.1576629800096174,0.8242462876856157,-0.32878094397376,-0.18736214009580066,1.7619384066267976,0.7566182714940212,-1.435535002491958,-0.8503930592195145,-2.1920197434459663,-1.4355350024919584,-0.8503930592195141,1.0,1.0,1.0,13.0
14.0,,False,0,0.9109957183201239,0.9051412020275162,2,2,Girls,200,Freestyle,1.132702829056265,1.1637196308763254,1.006468069600073,-0.16774772752854228,-0.19209764977384824,0.6219808002643444,0.7856838943151284,-0.7324260693007956,-0.8718864332812082,0.1917741883731864,-0.7324260693007961,-0.8718864332812079,1.0,1.0,1.0,14.0
15.0,,False,0,0.9449116507606539,0.8074609390770722,2,2,Girls,200,Freestyle,1.092046464416731,1.304497263630327,1.1702258338845317,-0.13383179508801235,-0.2897779127242923,0.4314236102317588,1.4612700664961662,-0.5843411238289589,-1.315234366824888,2.3340250251739043,-0.5843411238289595,-1.3152343668248878,1.0,1.0,1.0,15.0
16.0,,False,0,0.7401376656058026,0.8020854220974534,2,2,Girls,200,Freestyle,1.3941831031592604,1.3132399074900964,0.9227666345940344,-0.3386057802428636,-0.2951534297039111,1.8475440478343312,1.503225661177068,-1.478432550590659,-1.3396325847724795,-0.9031935523418969,-1.4784325505906595,-1.3396325847724793,1.0,1.0,1.0,16.0
,,False,0,1.3770311209033324,,0,2,Girls,200,Freestyle,0.7493566497774071,,,0.29828767505466613,,-1.1747703697129617,,1.3023942117128773,,,1.3023942117128768,,0.0,1.0,1.0,
1.0,1.0,True,20,1.707941929974381,1.6924769400016924,2,2,Boys,200,Freestyle,0.6416478923997413,0.6499626940626166,1.009137489325363,0.5521670633139772,0.5419239347353484,-1.5583984307429375,-1.6640629518820527,2.031650153868968,2.168433983176918,0.08473008941867206,2.0316501538689673,2.1684339831769175,1.0,1.0,1.0,1.0
2.0,4.0,True,14,1.4591084847158386,1.4543339150668992,2,2,Boys,200,Freestyle,0.7510732417697057,0.7563922288862744,1.0032829940906107,0.3033336180554349,0.3037809098005553,-1.0825304530614048,-1.1581013218443355,1.1160893735625237,1.215537469430318,0.00690366331570067,1.116089373562523,1.2155374694303176,1.0,1.0,1.0,2.0
3.0,2.0,True,18,1.6761649346295677,1.4316392269148175,0,2,Boys,200,Freestyle,0.6538123528705134,0.768382739786304,1.170801206838753,0.520390067969164,0.2810862216484735,-1.5054977341754365,-1.1010989263155389,1.9147294938529378,1.1247278006331474,2.2337982601300133,1.9147294938529371,1.1247278006331467,0.0,1.0,1.0,3.0
4.0,3.0,True,16,1.485884101040119,1.4006583094054206,2,2,Boys,200,Freestyle,0.7375389096242969,0.7853784639519423,1.0608469539375929,0.3301092343797152,0.2501053041390766,-1.1413884352784,-1.0203019528366477,1.214607899275869,1.0007619263630159,0.7721271518638267,1.2146078992758684,1.0007619263630154,1.0,1.0,1.0,4.0
5.0,5.0,True,12,1.4327673902141986,1.3979171035157616,2,2,Boys,200,Freestyle,0.7648815482500417,0.7869185295721297,1.024930152589727,0.2769925235537949,0.24736409824941763,-1.0224810137145113,-1.0129805442366184,1.0191696326852897,0.9897933685543926,0.2946690322701852,1.019169632685289,0.9897933685543922,1.0,1.0,1.0,5.0
6.0,6.0,True,11,1.302677001237543,1.2856775520699408,2,2,Boys,200,Freestyle,0.8412655928277735,0.8556164567011987,1.0132221715625611,0.1469021345771393,0.13512454680359687,-0.6903027658987597,-0.6863934248996115,0.5405134861287737,0.5406822627116331,0.13902959903316084,0.540513486128773,0.5406822627116328,1.0,1.0,1.0,6.0
7.0,7.0,True,10,1.1621825788831426,1.1587485515643106,1,2,Boys,200,Freestyle,0.9429648659527881,0.9493404501583113,1.002963565576152,0.006407712222738837,0.008195546297966594,-0.2480338792803693,-0.24083341581213358,0.02357661365229455,0.03279334970117081,0.0026573570708620336,0.023576613652294034,0.032793349701170434,0.5,1.0,1.0,7.0
8.0,8.0,True,9,1.118067978533095,1.065019436604718,2,2,Boys,200,Freestyle,0.9801705806359156,1.032889010053472,1.0498099284436493,-0.037706888127308824,-0.08553356866162587,-0.08623400104012904,0.1563530007394384,-0.13873917905567956,-0.34225079406917647,0.6254070309040993,-0.13873917905568003,-0.3422507940691768,1.0,1.0,1.0,8.0
9.0,,False,0,1.0555760806460126,1.052853232259423,2,2,Boys,200,Freestyle,1.0381983447735181,1.0448245186099236,1.0025861613975828,-0.10019878601439114,-0.0976997730069209,0.16611661907241143,0.21309391738966346,-0.36867262201741724,-0.3909321850498056,-0.002359645631610142,-0.3686726220174177,-0.3909321850498059,1.0,1.0,1.0,9.0
10.0,,False,0,1.0337520028945055,1.0380443244926558,2,2,Boys,200,Freestyle,1.0601162915677023,1.0597301537195933,0.9958649919884219,-0.12202286376589822,-0.11250868077368814,0.2614331894643057,0.2839546934828001,-0.44897239697281943,-0.45018798977980484,-0.09170715952872241,-0.4489723969728198,-0.45018798977980523,1.0,1.0,1.0,10.0
11.0,,False,0,0.9017945711966814,0.961769656167348,2,2,Boys,200,Freestyle,1.2152405600035407,1.1437737347069572,0.9376409054017494,-0.25398029546372236,-0.18878334909899597,0.9360362164129387,0.6834944199415245,-0.9344981630408223,-0.755390569423972,-0.8657060083538791,-0.9344981630408226,-0.7553905694239722,1.0,1.0,1.0,11.0
12.0,,False,0,0.9069060898743935,0.9573042312847022,2,2,Boys,200,Freestyle,1.2083912016303582,1.1491089620340347,0.9473541014827915,-0.24886877678601027,-0.19324877398164175,0.9062497881654716,0.7088578711630538,-0.915690779554834,-0.7732583520484497,-0.7365841444333807,-0.9156907795548344,-0.7732583520484501,1.0,1.0,1.0,12.0
13.0,,False,0,0.9355849745053094,0.9023641941887747,0,2,Boys,200,Freestyle,1.171349871548187,1.2190719430654002,1.0368152687467838,-0.22018989215509432,-0.2481888110775693,0.74516478420317,1.0414590047072267,-0.810169345473824,-0.9930933433447642,0.45266320208891586,-0.8101693454738244,-0.9930933433447644,0.0,1.0,1.0,13.0
14.0,,False,0,0.8308753271571601,0.8971023593792051,2,2,Boys,200,Freestyle,1.3189672432070174,1.2262222477305558,0.9261767271820863,-0.3248995395032437,-0.25345064588713884,1.3871218857925796,1.075451258921648,-1.1954392850998083,-1.014147850598639,-1.0181044617248372,-1.1954392850998083,-1.0141478505986394,1.0,1.0,1.0,14.0
15.0,,False,0,0.8150955699555773,0.8465966813410091,2,2,Boys,200,Freestyle,1.3445016512222419,1.2993753646894521,0.962790887231528,-0.34067929670482644,-0.3039563239253349,1.498165690299136,1.4232181674230238,-1.2534995141076746,-1.2162393648900318,-0.5313760407167744,-1.2534995141076748,-1.216239364890032,1.0,1.0,1.0,15.0
16.0,,False,0,0.7405761682589054,0.8358408559010364,0,2,Boys,200,Freestyle,1.4797901778093436,1.3160960771372,0.8860253277049545,-0.41519869840149837,-0.31471214936530756,2.0865072210431044,1.5027077465090526,-1.5276870996811702,-1.2592773189389623,-1.5518549900007517,-1.5276870996811704,-1.2592773189389626,0.0,1.0,1.0,16.0
17.0,,False,0,0.7586965593111035,0.8029871120568515,1,2,Boys,200,Freestyle,1.4444474886037217,1.3699433715001772,0.9448427601380827,-0.3970783073493003,-0.3475658932094925,1.932809251286175,1.7586955686314947,-1.4610147142469263,-1.3907370498347957,-0.7699685292088838,-1.4610147142469263,-1.390737049834796,0.5,1.0,1.0,17.0
,,False,0,1.4288776166321355,,0,2,Boys,200,Freestyle,0.7669637531954893,,,0.2731027499717318,,-1.0134259395272813,,1.004857552842852,,,1.0048575528428514,,0.0,1.0,1.0,
,,False,0,0.8448800270361608,,0,2,Boys,200,Freestyle,1.2971040912798186,,,-0.3108948396242429,,1.2920436068266645,,-1.143910223418196,,,-1.1439102234181961,,0.0,1.0,1.0,
,,False,0,0.9242998428690268,,0,2,Boys,200,Freestyle,1.1856513318313922,,,-0.23147502379137697,,0.8073588463838813,,-0.8516919949554502,,,-0.8516919949554506,,0.0,1.0,1.0,
1.0,1.0,True,20,1.5368065160596283,1.4964459408903852,1,2,Boys,200,Freestyle,0.7131003989487815,0.7351063219215429,1.0269709543568466,0.3810316493992245,0.3458929356240412,-1.2476664112653624,-1.2592936478518788,1.401972447405277,1.3840429404807268,0.3217983237890753,1.4019724474052764,1.3840429404807262,0.5,1.0,1.0,1.0
2.0,2.0,True,18,1.5915963711602739,1.4893141708243356,2,2,Boys,200,Freestyle,0.6885522985392953,0.7386264719105423,1.0686773834155658,0.4358215044998701,0.33876116555799163,-1.3544209701042838,-1.2425589996232416,1.6035669012243905,1.3555061448527979,0.8762205564505283,1.6035669012243898,1.3555061448527972,1.0,1.0,1.0,2.0
3.0,4.0,True,14,1.3677084045681462,1.4405070584845865,0,2,Boys,200,Freestyle,0.8012653399283873,0.7636525382385859,0.9494631744512071,0.2119335379077425,0.2899540532182425,-0.8642555068639671,-1.1235861098727704,0.7797908160549291,1.1602112072525042,-0.708547293271931,0.7797908160549284,1.1602112072525037,0.0,1.0,1.0,3.0
4.0,3.0,True,16,1.3941168269901016,1.3958682300390843,2,2,Boys,200,Freestyle,0.786087161773415,0.7880735787872702,0.9987452948557088,0.2383419603296979,0.24531522477274037,-0.9302622318603532,-1.0074894877865963,0.8769582840943873,0.9815950835382002,-0.05341800405645497,0.8769582840943866,0.9815950835381998,1.0,1.0,1.0,4.0
5.0,6.0,True,11,1.345080368552021,1.3781697905181918,0,2,Boys,200,Freestyle,0.8147448772068107,0.7981940100056438,0.9759903154213465,0.1893055018916172,0.2276167852518478,-0.8056358160729518,-0.9593773741292634,0.6965329473620758,0.9107772154825166,-0.35591013265376314,0.6965329473620753,0.9107772154825161,0.0,1.0,1.0,5.0
6.0,7.0,True,10,1.3538211602247343,1.371177841766077,2,2,Boys,200,Freestyle,0.8094845699762064,0.8022641834304246,0.9873417721518989,0.19804629356433057,0.22062483649973297,-0.8285117929670065,-0.9400279371149007,0.7286939216878967,0.8827998955840671,-0.20501013650084404,0.728693921687896,0.8827998955840667,1.0,1.0,1.0,6.0
7.0,5.0,True,12,1.2987012987012987,1.344628210299852,1,2,Boys,200,Freestyle,0.8438409515760902,0.8181048583809225,0.965844155844156,0.14292643204089495,0.19407520503350795,-0.6791030688777118,-0.8647220200860313,0.5258852382557108,0.7765652020743576,-0.49078757415817664,0.5258852382557101,0.7765652020743572,0.5,1.0,1.0,7.0
8.0,8.0,True,9,1.2623074981065388,1.2809837955549863,2,2,Boys,200,Freestyle,0.8681698725176346,0.8587515902851514,0.9854203483968694,0.106532631446135,0.13043079028864235,-0.5733016757427092,-0.6714891288209813,0.39197744930782746,0.5219008425096339,-0.2305524826617287,0.3919774493078269,0.5219008425096334,1.0,1.0,1.0,8.0
9.0,,False,0,1.1310937676733401,1.182802058075581,2,2,Boys,200,Freestyle,0.9688828380369108,0.930034627562392,0.9562832258794255,-0.02468109898706361,0.032249052809236955,-0.13532203479195437,-0.33261250219106814,-0.09081193335541247,0.12904014300635633,-0.6178852964278672,-0.09081193335541297,0.1290401430063559,1.0,1.0,1.0,9.0
10.0,,False,0,1.0559104587930943,1.1029006286533583,2,2,Boys,200,Freestyle,1.0378695755716054,0.9974124984455861,0.9573940129876987,-0.09986440786730943,-0.047652376612985714,0.16468687051653322,-0.012300875939800523,-0.36744230702924735,-0.19067442163669204,-0.6031191061190946,-0.36744230702924774,-0.1906744216366924,1.0,1.0,1.0,10.0
11.0,,False,0,1.0763104079216446,1.0365379632029024,0,2,Boys,200,Freestyle,1.0181982183238252,1.0612702193397807,1.0383704660424067,-0.07946445873875918,-0.1140150420634416,0.07914024858980818,0.2912761020828295,-0.292382488109242,-0.45621548700271086,0.4733371359722114,-0.29238248810924244,-0.4562154870027112,0.0,1.0,1.0,11.0
12.0,,False,0,1.3292569453675396,1.001602564102564,0,2,Boys,200,Freestyle,0.8244435686632372,1.098286796567854,1.3271301342549515,0.17348207870713583,-0.14895044116377987,-0.7634582336745382,0.4672513873620978,0.6383120532099643,-0.5960046746901255,4.311948677794197,0.6383120532099636,-0.5960046746901257,0.0,1.0,1.0,12.0
